"","level_2_name","level_2_id","level_3_name","level_3_id","source","periods","value"
"3719","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaniola Zone de Santé","lXfXl6ZJQWI","pnls","201708",100
"3720","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaniola Zone de Santé","lXfXl6ZJQWI","pnls","201709",105
"3721","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaniola Zone de Santé","lXfXl6ZJQWI","pnls","201710",113
"3722","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaniola Zone de Santé","lXfXl6ZJQWI","pnls","201711",128
"3723","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201701",429
"3724","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201702",230
"3725","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201703",120
"3726","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201704",83
"3727","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201705",75
"3728","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201706",87
"3729","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201707",130
"3730","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201708",98
"3731","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201709",87
"3732","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201710",94
"3733","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201711",83
"3734","sk Sud Kivu Province","GnLX8MNgxZw","sk Katana Zone de Santé","TpB2SUwsDbn","cordaid","201712",74
"3735","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201701",2
"3736","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201702",1
"3737","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201703",2
"3738","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201704",5
"3739","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201705",10
"3740","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201706",17
"3741","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201707",26
"3742","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201708",37
"3743","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201709",50
"3744","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201710",65
"3745","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201711",82
"3746","sk Sud Kivu Province","GnLX8MNgxZw","sk Kaziba Zone de Santé","a2dADiJAGrT","cordaid","201712",101
"3747","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201701",132
"3748","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201702",154
"3749","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201703",155
"3750","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201704",144
"3751","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201705",131
"3752","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201706",126
"3753","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201707",135
"3754","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201708",140
"3755","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201709",122
"3756","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201710",62
"3757","sk Sud Kivu Province","GnLX8MNgxZw","sk Lemera Zone de Santé","XFUHGajCqjY","pnls","201711",19
"3758","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201701",5
"3759","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201702",5
"3760","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201703",4
"3761","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201704",4
"3762","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201705",5
"3763","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201706",10
"3764","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201707",12
"3765","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201708",16
"3766","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201709",12
"3767","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201710",16
"3768","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201711",16
"3769","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","combine","201712",16
"3770","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201701",17
"3771","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201702",22
"3772","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201703",20
"3773","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201704",21
"3774","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201705",21
"3775","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201706",23
"3776","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201707",23
"3777","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201708",27
"3778","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201709",28
"3779","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201710",26
"3780","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201711",30
"3781","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","cordaid","201712",30
"3782","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201701",171
"3783","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201702",156
"3784","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201703",176
"3785","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201704",154
"3786","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201705",177
"3787","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201706",186
"3788","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201707",203
"3789","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201708",214
"3790","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201709",225
"3791","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201710",239
"3792","sk Sud Kivu Province","GnLX8MNgxZw","sk Lulingu Zone de Santé","UkT2MUS83YY","pnls","201711",256
"3793","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201701",48
"3794","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201702",135
"3795","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201703",156
"3796","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201704",131
"3797","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201705",89
"3798","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201706",54
"3799","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201707",48
"3800","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201708",77
"3801","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201709",84
"3802","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201710",85
"3803","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201711",74
"3804","sk Sud Kivu Province","GnLX8MNgxZw","sk Minova Zone de Santé","oNybyvjU5ZT","cordaid","201712",84
"3805","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201701",11
"3806","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201702",13
"3807","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201703",14
"3808","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201704",12
"3809","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201705",15
"3810","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201706",16
"3811","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201707",16
"3812","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201708",14
"3813","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201709",15
"3814","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201710",16
"3815","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201711",17
"3816","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","combine","201712",18
"3817","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201701",1878
"3818","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201702",1126
"3819","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201703",624
"3820","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201704",338
"3821","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201705",217
"3822","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201706",188
"3823","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201707",193
"3824","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201708",191
"3825","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201709",197
"3826","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201710",208
"3827","sk Sud Kivu Province","GnLX8MNgxZw","sk Miti Murhesa Zone de Santé","cXkCT53xxfk","pnls","201711",206
"3828","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201701",16
"3829","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201702",23
"3830","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201703",24
"3831","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201704",23
"3832","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201705",23
"3833","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201706",25
"3834","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201707",23
"3835","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201708",27
"3836","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201709",29
"3837","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201710",28
"3838","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201711",29
"3839","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","combine","201712",25
"3840","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201701",170
"3841","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201702",141
"3842","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201703",125
"3843","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201704",117
"3844","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201705",121
"3845","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201706",124
"3846","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201707",123
"3847","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201708",131
"3848","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201709",122
"3849","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201710",109
"3850","sk Sud Kivu Province","GnLX8MNgxZw","sk Mubumbano Zone de Santé","JzBIOZSJfmJ","pnls","201711",83
"3851","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201701",8
"3852","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201702",8
"3853","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201703",5
"3854","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201704",8
"3855","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201705",7
"3856","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201706",8
"3857","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201707",8
"3858","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201708",7
"3859","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201709",7
"3860","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201710",8
"3861","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201711",6
"3862","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwana Zone de Santé","nfYQfVxJRyJ","combine","201712",5
"3863","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201701",0
"3864","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201702",0
"3865","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201703",0
"3866","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201704",0
"3867","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201705",0
"3868","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201706",0
"3869","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201707",8
"3870","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201708",7
"3871","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201709",1
"3872","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201710",1
"3873","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201711",14
"3874","sk Sud Kivu Province","GnLX8MNgxZw","sk Mwenga Zone de Santé","Q3HTytyiRyL","cordaid","201712",24
"3875","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201701",186
"3876","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201702",186
"3877","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201703",186
"3878","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201704",186
"3879","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201705",186
"3880","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201706",186
"3881","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201707",186
"3882","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201708",186
"3883","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201709",186
"3884","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201710",186
"3885","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201711",186
"3886","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","combine","201712",186
"3887","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201701",40
"3888","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201702",39
"3889","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201703",42
"3890","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201704",42
"3891","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201705",46
"3892","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201706",45
"3893","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201707",46
"3894","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201708",48
"3895","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201709",49
"3896","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201710",50
"3897","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201711",50
"3898","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","cordaid","201712",51
"3899","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201701",39
"3900","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201702",10
"3901","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201703",5
"3902","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201704",5
"3903","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201705",5
"3904","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201706",9
"3905","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201707",21
"3906","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201708",33
"3907","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201709",41
"3908","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201710",44
"3909","sk Sud Kivu Province","GnLX8MNgxZw","sk Nundu Zone de Santé","pWBu6qPNvdv","pnls","201711",39
"3910","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201701",1
"3911","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201702",1
"3912","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201703",1
"3913","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201704",1
"3914","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201705",1
"3915","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201706",1
"3916","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201707",1
"3917","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201708",1
"3918","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201709",1
"3919","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201710",1
"3920","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201711",1
"3921","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","combine","201712",1
"3922","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201701",48
"3923","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201702",57
"3924","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201703",73
"3925","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201704",93
"3926","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201705",113
"3927","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201706",131
"3928","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201707",126
"3929","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201708",116
"3930","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201709",106
"3931","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201710",98
"3932","sk Sud Kivu Province","GnLX8MNgxZw","sk Nyangezi Zone de Santé","sai4xbqW0CL","pnls","201711",96
"3933","sk Sud Kivu Province","GnLX8MNgxZw","sk Ruzizi Zone de Santé","jkonpGckbPg","cordaid","201701",478
"3934","sk Sud Kivu Province","GnLX8MNgxZw","sk Ruzizi Zone de Santé","jkonpGckbPg","cordaid","201702",291
"3935","sk Sud Kivu Province","GnLX8MNgxZw","sk Ruzizi Zone de Santé","jkonpGckbPg","cordaid","201703",159
"3936","sk Sud Kivu Province","GnLX8MNgxZw","sk Ruzizi Zone de Santé","jkonpGckbPg","cordaid","201704",79
"3937","sk Sud Kivu Province","GnLX8MNgxZw","sk Ruzizi Zone de Santé","jkonpGckbPg","cordaid","201705",36
