period;uidlevel2;namelevel2;uid_data_element;name_data_element;value
201801;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.11627906976744186
201802;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.23255813953488372
201803;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.20930232558139536
201804;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.2558139534883721
201805;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.20930232558139536
201806;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.16279069767441862
201807;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.11627906976744186
201808;ybgmW3kIGuq;sn Sankuru Province;Swrsj0VOZ74;C2 12.2 Double check VIH test Pierce - Jours rupture de stock;0.023255813953488372
201801;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.13953488372093023
201802;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.18604651162790697
201803;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.20930232558139536
201804;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.20930232558139536
201805;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.20930232558139536
201806;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.13953488372093023
201807;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.13953488372093023
201808;ybgmW3kIGuq;sn Sankuru Province;T1vCZqyqIUk;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Jours rupture de stock;0.06976744186046512
201801;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.3023255813953488
201802;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.32558139534883723
201803;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.3488372093023256
201804;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.3023255813953488
201805;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.3023255813953488
201806;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.2558139534883721
201807;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.2558139534883721
201808;ybgmW3kIGuq;sn Sankuru Province;T4gD1QoPYzK;C2 12.2 Determine VIH test 1+2 Pce - Stock disponible utilisable;0.2558139534883721
201801;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.27906976744186046
201802;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.23255813953488372
201803;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.27906976744186046
201804;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.3023255813953488
201805;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.3023255813953488
201806;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.16279069767441862
201807;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.18604651162790697
201808;ybgmW3kIGuq;sn Sankuru Province;T7LUSyerSkx;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Stock disponible utilisable;0.20930232558139536
201801;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.23255813953488372
201802;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.20930232558139536
201803;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.23255813953488372
201804;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.23255813953488372
201805;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.23255813953488372
201806;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.18604651162790697
201807;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.11627906976744186
201808;ybgmW3kIGuq;sn Sankuru Province;TArIh5RUJk3;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Stock disponible utilisable;0.11627906976744186
201801;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.11627906976744186
201802;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.18604651162790697
201803;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.13953488372093023
201804;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.23255813953488372
201805;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.18604651162790697
201806;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.09302325581395349
201807;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.16279069767441862
201808;ybgmW3kIGuq;sn Sankuru Province;TKq1jg6maAM;C2 12.2 Ciprofloxacine 100ml fl 2mg/ml Injectable - Stock disponible utilisable;0.3023255813953488
201801;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.18604651162790697
201802;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.20930232558139536
201803;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.27906976744186046
201804;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.2558139534883721
201805;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.18604651162790697
201806;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.23255813953488372
201807;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.20930232558139536
201808;ybgmW3kIGuq;sn Sankuru Province;TZNZ5aBHEDq;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Stock disponible utilisable;0.16279069767441862
201801;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.11627906976744186
201802;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.20930232558139536
201803;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.20930232558139536
201804;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.18604651162790697
201805;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.20930232558139536
201806;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.18604651162790697
201807;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.13953488372093023
201808;ybgmW3kIGuq;sn Sankuru Province;TyIN4ItL2TS;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Jours rupture de stock;0.046511627906976744
201801;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.09302325581395349
201802;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.11627906976744186
201803;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.18604651162790697
201804;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.18604651162790697
201805;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.16279069767441862
201806;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.06976744186046512
201807;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.11627906976744186
201808;ybgmW3kIGuq;sn Sankuru Province;U2pTlbtMrOp;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Quantité consommée;0.06976744186046512
201801;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.2558139534883721
201802;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.16279069767441862
201803;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.27906976744186046
201804;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.32558139534883723
201805;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.32558139534883723
201806;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.20930232558139536
201807;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.2558139534883721
201808;ybgmW3kIGuq;sn Sankuru Province;U8pagVzfG3T;C2 12.2 Sonde Urinaire Pce - Stock disponible utilisable;0.20930232558139536
201801;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.3023255813953488
201802;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.32558139534883723
201803;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.37209302325581395
201804;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.3488372093023256
201805;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.2558139534883721
201806;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.2558139534883721
201807;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.20930232558139536
201808;ybgmW3kIGuq;sn Sankuru Province;UbQmPnFCKga;C2 12.2 Cathéter Court IV avec site d’injection, u.u, (20, 22,26G ) Pce - Quantité consommée;0.16279069767441862
201801;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.11627906976744186
201802;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.18604651162790697
201803;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.20930232558139536
201804;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.20930232558139536
201805;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.16279069767441862
201806;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.11627906976744186
201807;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.11627906976744186
201808;ybgmW3kIGuq;sn Sankuru Province;UoNsjhHef5u;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Jours rupture de stock;0.046511627906976744
201801;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.16279069767441862
201802;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.2558139534883721
201803;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.23255813953488372
201804;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.27906976744186046
201805;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.20930232558139536
201806;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.16279069767441862
201807;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.13953488372093023
201808;ybgmW3kIGuq;sn Sankuru Province;Uz20j9duyin;C2 12.2 Misoprostol 25µg Cès Vaginal - Jours rupture de stock;0.046511627906976744
201801;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.023255813953488372
201802;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.046511627906976744
201803;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.09302325581395349
201804;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.13953488372093023
201805;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.11627906976744186
201806;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.06976744186046512
201807;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.09302325581395349
201808;ybgmW3kIGuq;sn Sankuru Province;V1t8mnTSJHF;C2 12.2 Insuline retard 40 UIInjectable - Quantité perdue;0.046511627906976744
201801;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.16279069767441862
201802;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.13953488372093023
201803;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.23255813953488372
201804;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.23255813953488372
201805;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.20930232558139536
201806;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.11627906976744186
201807;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.16279069767441862
201808;ybgmW3kIGuq;sn Sankuru Province;V6v4hRRl65N;C2 12.2 Test HCV Hépatite C,Rapide-Pce - Quantité consommée;0.023255813953488372
201801;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.023255813953488372
201802;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.023255813953488372
201803;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.09302325581395349
201804;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.16279069767441862
201805;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.11627906976744186
201806;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.06976744186046512
201807;ybgmW3kIGuq;sn Sankuru Province;Vg2Tw0keLy9;C2 12.2 Misoprostol 200µg Cès oral - Quantité consommée;0.09302325581395349
201801;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.023255813953488372
201802;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.13953488372093023
201803;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.16279069767441862
201804;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.18604651162790697
201805;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.18604651162790697
201806;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.06976744186046512
201807;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.11627906976744186
201808;ybgmW3kIGuq;sn Sankuru Province;VwDtaCYTugc;C2 12.2 Determine VIH test 1+2 Pce - Jours rupture de stock;0.023255813953488372
201801;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.13953488372093023
201802;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.13953488372093023
201803;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.2558139534883721
201804;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.27906976744186046
201805;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.16279069767441862
201806;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.11627906976744186
201807;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.16279069767441862
201808;ybgmW3kIGuq;sn Sankuru Province;WVDaT4i51Uc;C2 12.2 Test Hépatite B HbsAg Determine-Pce - Stock disponible utilisable;0.046511627906976744
201801;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.046511627906976744
201802;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.046511627906976744
201803;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.13953488372093023
201804;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.18604651162790697
201805;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.11627906976744186
201806;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.06976744186046512
201807;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.09302325581395349
201808;ybgmW3kIGuq;sn Sankuru Province;WXWbGyRMKVP;C2 12.2 ABC+DDI+LPV/r Cès - Quantité perdue;0.06976744186046512
201801;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.18604651162790697
201802;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.2558139534883721
201803;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.23255813953488372
201804;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.27906976744186046
201805;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.20930232558139536
201806;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.16279069767441862
201807;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.13953488372093023
201808;ybgmW3kIGuq;sn Sankuru Province;WsKeUHFR1tp;C2 12.2 Morphine 10mg/ml Injectable - Jours rupture de stock;0.046511627906976744
201801;ybgmW3kIGuq;sn Sankuru Province;X1RHXr4HblE;C2 12.2 Kit groupage sanguin Kit - Stock disponible utilisable;0.16279069767441862
201802;ybgmW3kIGuq;sn Sankuru Province;X1RHXr4HblE;C2 12.2 Kit groupage sanguin Kit - Stock disponible utilisable;0.20930232558139536
201803;ybgmW3kIGuq;sn Sankuru Province;X1RHXr4HblE;C2 12.2 Kit groupage sanguin Kit - Stock disponible utilisable;0.3023255813953488
201804;ybgmW3kIGuq;sn Sankuru Province;X1RHXr4HblE;C2 12.2 Kit groupage sanguin Kit - Stock disponible utilisable;0.3023255813953488
201805;ybgmW3kIGuq;sn Sankuru Province;X1RHXr4HblE;C2 12.2 Kit groupage sanguin Kit - Stock disponible utilisable;0.23255813953488372
